10617	269	3011	17.2388	25.9336	1747	15.693	6	529	17	68	8	4	1.2487e+06	5.80147e-05	0.1718	
10878	375	2966	19.8237	23.9647	1756	17.4216	5	531	19	77	57	5	1.10475e+06	5.8292e-05	0.2218	
11416	377	3041	16.3829	20.5116	1708	14.6539	7	513	10	77	11	4	1.20857e+06	4.77304e-05	0.4649	
10699	157	2970	22.6689	29.5569	1786	15.0798	6	531	1	70	65	3	1.18989e+06	5.26926e-05	0.3124	
11202	294	2952	17.736	22.6569	1703	16.4986	8	529	20	84	27	4	1.18989e+06	5.26926e-05	0.3124	
11309	347	3027	18.8624	23.2822	1870	17.6515	7	531	12	74	58	5	1.04232e+06	5.53833e-05	0.3524	
11302	394	2953	21.4636	25.0163	1720	14.9267	5	522	3	60	10	5	1.04232e+06	5.53833e-05	0.3524	
11390	366	2964	19.4839	22.7311	1873	16.3777	8	522	15	73	46	5	1.09533e+06	5.22439e-05	0.4004	
10481	364	3028	20.1805	29.6948	1809	14.0759	5	522	4	67	5	3	1.09896e+06	6.38896e-05	0.1825	
10862	313	3012	19.6066	26.7512	1894	14.8093	5	526	20	66	22	4	1.12585e+06	5.81937e-05	0.2256	
11062	333	2992	15.7467	21.9364	1758	14.1876	9	523	16	58	62	6	1.26606e+06	5.29886e-05	0.2731	
11249	333	2992	15.7467	22.0299	1758	14.1876	9	523	13	58	62	6	1.25703e+06	5.17545e-05	0.3123	
10921	344	3002	15	21.6771	1730	15.1824	8	527	9	72	25	4	1.30059e+06	5.18108e-05	0.2751	
11030	356	3030	22.4059	29.8806	1716	14.0988	4	520	15	72	56	5	1.04523e+06	6.33232e-05	0.2178	
10739	320	3039	17.5131	23.8308	1883	18.9675	5	530	4	75	31	6	1.20231e+06	5.58067e-05	0.2346	
10481	380	3028	20.1805	29.6948	1809	14.386	5	524	4	67	5	3	1.09346e+06	6.39141e-05	0.1779	
10841	387	3047	15.4484	22.7081	1817	18.9246	9	523	4	76	54	5	1.26035e+06	5.46837e-05	0.2601	
11206	364	3035	20.5137	20.7547	1701	15.2035	8	529	5	70	56	3	1.09131e+06	5.2263e-05	0.3705	
11231	345	2970	20.6736	28.2183	1834	15.5443	6	527	11	67	56	4	1.06132e+06	5.95699e-05	0.2444	
11164	325	3043	23.067	20.314	1887	17.5244	10	509	7	76	26	4	1.09632e+06	5.21512e-05	0.4311	
11201	352	2989	19.4117	21.7151	1781	17.1301	10	520	17	59	49	4	1.11266e+06	5.2651e-05	0.3521	
10643	339	2992	24.4782	24.9749	1823	17.851	6	525	9	58	72	4	1.07143e+06	6.41231e-05	0.1934	
10325	345	2976	20.3236	29.5513	1718	16.2534	6	514	11	64	34	4	1.11705e+06	6.74627e-05	0.1482	
10269	349	3020	15.7759	23.0832	1760	15.0088	6	522	9	56	40	3	1.29793e+06	5.87855e-05	0.1667	
11293	353	3021	17.7932	22.5603	1714	14.9448	9	530	17	67	67	4	1.14822e+06	5.28095e-05	0.2883	
10193	274	3026	18.2947	22.1667	1715	15.8408	10	519	17	56	39	5	1.25193e+06	6.00096e-05	0.1416	
10901	349	3025	22.6961	29.0719	1716	16.2347	7	525	8	56	5	5	1.04601e+06	6.22743e-05	0.2312	
10617	269	3011	16.6904	25.9336	1759	15.693	6	529	17	68	8	4	1.27083e+06	5.77601e-05	0.1765	
11307	386	3031	18.9249	25.54	1859	18.5199	8	508	0	81	63	3	1.06584e+06	6.46245e-05	0.1986	
10719	356	3024	22.4059	28.8446	1709	14.0988	5	520	15	75	51	6	1.06584e+06	6.46245e-05	0.1986	
10032	355	3014	15.7298	20.3473	1861	16.0336	5	524	5	62	20	5	1.33497e+06	5.85274e-05	0.1702	
10833	360	2974	22.3991	21.443	1872	18.5774	7	532	3	58	72	4	1.09208e+06	5.80114e-05	0.2426	
10257	348	3003	20.4288	27.8061	1744	16.0623	5	525	12	55	53	4	1.13431e+06	6.71637e-05	0.1285	
10496	316	3031	22.8115	26.0309	1727	14.6907	10	520	11	62	75	5	1.10421e+06	6.54622e-05	0.1716	
11368	344	2956	24.1018	29.1522	1709	17.0115	8	522	11	72	39	5	1.01401e+06	6.17436e-05	0.2912	
10603	392	3039	18.6164	26.9211	1879	18.5611	8	535	4	63	16	4	1.11854e+06	5.95912e-05	0.1669	
10126	276	2995	16.6886	24.5357	1837	14.3877	10	531	8	58	5	4	1.29469e+06	6.02119e-05	0.1365	
10950	351	2970	17.713	27.3753	1837	16.7621	8	534	17	61	15	3	1.13466e+06	5.79509e-05	0.1978	
10820	390	2989	20.1226	28.5218	1793	15.9743	8	518	10	61	3	4	1.06452e+06	6.07128e-05	0.229	
11062	333	2992	15.7467	20	1758	14.1876	8	523	16	58	62	6	1.28347e+06	5.14033e-05	0.3091	
11279	379	3047	22.2348	22.5588	1811	16.1079	6	513	13	71	51	5	1.05979e+06	5.35963e-05	0.3812	
10019	311	3032	18.1198	23.2998	1757	18.4694	7	527	3	60	19	5	1.2373e+06	6.26684e-05	0.1269	
10831	334	3005	16.4565	24.5252	1870	14.0405	7	522	19	56	27	4	1.21758e+06	5.50025e-05	0.2354	
11301	382	3003	19.1213	26.7615	1841	16.1349	9	531	18	75	8	6	1.06994e+06	5.5325e-05	0.2768	
10193	274	3026	18.2947	22.6736	1727	16.3291	10	517	17	56	39	5	1.24911e+06	6.04376e-05	0.1436	
10841	387	3018	16.9261	22.7081	1817	17.7817	9	520	4	58	54	5	1.18936e+06	5.50085e-05	0.2603	
10587	392	3039	18.6164	26.9211	1879	18.5611	9	535	4	64	14	4	1.11838e+06	5.96445e-05	0.1684	
10706	349	3001	24.1316	26.6635	1761	16.3356	8	532	6	64	9	5	1.05075e+06	6.2004e-05	0.23	
10857	348	2989	24.2765	29.9322	1728	16.7075	7	519	19	62	15	4	1.03193e+06	6.51678e-05	0.2242	
11215	320	3035	15.1547	20.1018	1827	15.0387	6	533	4	71	34	4	1.3128e+06	4.85791e-05	0.3723	
10019	311	3042	23.2309	25.9005	1757	18.4081	7	527	3	56	19	5	1.13396e+06	6.80272e-05	0.1349	
11300	352	2989	17.8489	21.7151	1781	15.1198	10	520	17	59	51	4	1.15255e+06	5.134e-05	0.3758	
11293	353	3013	17.7932	22.5603	1714	14.9448	9	530	19	67	67	4	1.14793e+06	5.29017e-05	0.2854	
10719	394	3004	20.2061	25.8737	1806	18.7862	8	518	19	69	75	3	1.09046e+06	6.21659e-05	0.2024	
10587	395	3039	18.6164	26.9211	1843	18.5611	8	535	1	55	55	4	1.13241e+06	6.1885e-05	0.1543	
10126	338	3039	22.5319	28.3225	1802	16.7224	4	517	7	59	33	6	1.11798e+06	6.85307e-05	0.1449	
10589	283	3039	22.8208	29.2594	1756	17.7359	7	527	9	57	13	3	1.10477e+06	6.47543e-05	0.1726	
10901	343	3025	22.6961	29.0719	1716	16.2347	8	525	8	56	5	5	1.04778e+06	6.22781e-05	0.2307	
10831	309	3019	15	24.5252	1849	14.1552	5	522	20	56	46	3	1.03663e+06	6.2818e-05	0.2288	
11030	356	3016	22.4059	29.8806	1716	14.0988	7	520	15	72	34	5	1.03663e+06	6.2818e-05	0.2288	
10286	363	3041	17.9138	24.8986	1713	14.6762	8	517	15	63	15	4	1.18026e+06	5.9805e-05	0.1634	
10285	352	2964	18.2684	22.6906	1824	17.9059	5	535	11	72	3	4	1.19208e+06	5.84385e-05	0.1892	
11246	352	2987	19.4117	22.5676	1781	15.1198	10	520	17	59	33	4	1.10343e+06	5.2367e-05	0.3601	
10193	274	3026	18.2947	22.1667	1715	15.8408	10	519	15	56	39	5	1.25185e+06	5.99808e-05	0.1442	
10841	387	3019	15.4484	22.7081	1869	18.9023	9	521	4	59	54	5	1.2649e+06	5.45137e-05	0.2592	
11273	361	3018	23.4069	27.1107	1852	18.9366	8	518	12	64	16	5	1.02171e+06	5.81971e-05	0.3259	
10957	396	3019	22.0987	26.4302	1891	16.4989	9	530	1	62	50	4	1.03827e+06	5.94636e-05	0.2448	
10706	344	2993	24.1316	26.9893	1716	16.3088	9	532	6	64	9	5	1.05046e+06	6.25861e-05	0.223	
11048	345	2988	17.2375	24.6168	1791	15.2243	7	526	2	61	15	3	1.16428e+06	5.39491e-05	0.2852	
10538	327	2964	18.3939	21.0214	1824	17.9059	5	534	12	72	7	4	1.19445e+06	5.4939e-05	0.2567	
10923	317	2970	17.5789	27.3753	1886	16.7621	7	534	17	57	17	3	1.16307e+06	5.79845e-05	0.1951	
11164	325	3034	23.067	20.314	1887	17.5244	10	512	7	76	26	4	1.09574e+06	5.22166e-05	0.4265	
10246	370	3016	20.6813	27.5971	1796	14.0583	4	526	17	66	4	3	1.11621e+06	6.41396e-05	0.1688	
10246	370	2990	20.6813	27.5971	1796	14.0583	4	526	17	66	4	3	1.11531e+06	6.44288e-05	0.1688	
11381	310	2975	16.7224	23.4794	1856	15.6727	9	520	15	64	13	4	1.20383e+06	5.08569e-05	0.3818	
10699	283	3046	16.403	21.0738	1724	18.1502	5	526	8	58	59	4	1.30381e+06	5.48817e-05	0.2245	
10019	308	3040	18.1198	23.2998	1757	18.3711	7	527	3	56	19	5	1.23818e+06	6.21581e-05	0.1085	
10383	195	2984	15.8095	26.5213	1818	15.6125	10	503	9	74	55	5	1.1072e+06	6.33914e-05	0.1769	
10505	352	3003	20.7028	26.5157	1721	16.4376	7	519	12	66	51	5	1.1072e+06	6.33914e-05	0.1769	
10893	315	3042	20.0898	27.8079	1804	14.8461	10	528	19	73	26	4	1.10253e+06	5.94884e-05	0.206	
10633	339	2992	24.4782	24.9749	1823	17.6092	6	525	9	58	72	4	1.07182e+06	6.42302e-05	0.1928	
11128	302	3022	22.3162	25.0663	1719	18.8029	7	529	12	67	47	5	1.0876e+06	5.75109e-05	0.273	
11406	307	3037	22.5429	25.6592	1825	14.9892	6	534	10	59	31	4	1.06615e+06	5.52425e-05	0.3166	
11331	290	2998	15.3612	22.7386	1798	14.0912	7	531	20	66	61	6	1.30655e+06	5.1725e-05	0.282	
10957	396	2999	22.0987	26.4302	1894	16.4989	9	528	4	65	49	4	1.03773e+06	5.96445e-05	0.2514	
11400	397	3016	22.8145	26.3102	1845	16.6552	8	518	15	73	19	3	1.00561e+06	5.61956e-05	0.3616	
11083	272	2957	17.8119	21.873	1715	14.747	8	534	14	85	10	5	1.22403e+06	5.20373e-05	0.323	
11048	343	2961	16.5415	21.2262	1882	15.2265	5	532	0	61	45	5	1.22832e+06	5.1835e-05	0.3156	
10481	342	3028	20.1805	29.6948	1809	14.386	5	524	4	66	5	3	1.10916e+06	6.39182e-05	0.176	
11293	304	3024	18.2969	22.7873	1714	15.8531	9	530	17	66	67	4	1.16586e+06	5.32085e-05	0.285	
10269	349	3020	15.7759	23.0832	1744	15.0088	7	519	9	56	40	3	1.29622e+06	5.87786e-05	0.1716	
10972	385	3024	21.4868	28.0697	1850	14.0729	10	527	9	70	41	4	1.04038e+06	6.03537e-05	0.2435	
10328	322	3007	22.6083	25.6329	1767	16.3116	9	519	9	56	43	5	1.10667e+06	6.46538e-05	0.1689	
10841	387	3047	15.4484	22.7081	1817	18.9246	9	523	4	76	54	5	1.26035e+06	5.46837e-05	0.2601	
10957	396	3019	22.0987	26.4302	1894	16.4989	9	528	1	62	49	4	1.03825e+06	5.94001e-05	0.2518	
11452	374	2962	16.9094	25.4291	1871	15.3191	6	529	12	61	7	6	1.14687e+06	5.25045e-05	0.3205	
11215	336	3050	15.1547	24.0231	1848	15.3168	6	534	8	73	34	4	1.27227e+06	5.17598e-05	0.28	
11405	393	3022	19.1631	25.655	1889	15.1196	5	528	18	81	6	5	1.0748e+06	5.32708e-05	0.3552	
11016	361	3034	24.97	22.9589	1795	16.2989	7	534	5	60	18	5	1.04511e+06	5.65835e-05	0.3242	
11164	325	3043	23.067	20.314	1887	17.5244	10	509	7	76	26	4	1.09632e+06	5.21512e-05	0.4311	
10893	351	2989	23.2779	29.9322	1728	16.7075	7	519	19	62	16	4	1.03567e+06	6.4317e-05	0.2225	
11226	379	2975	21.2985	22.5588	1775	16.1079	6	513	13	70	51	5	1.07075e+06	5.42064e-05	0.379	
10585	328	2968	23.5377	29.1217	1771	14.851	5	515	20	59	60	4	1.07365e+06	6.77277e-05	0.1713	
11217	282	3048	15.5316	23.0388	1739	17.0307	5	531	0	73	7	6	1.30666e+06	5.0477e-05	0.3202	
11198	339	3035	15.1547	20.8745	1827	14.6778	5	530	4	75	34	4	1.29492e+06	4.92732e-05	0.3657	
10914	343	2994	15.1149	21.6771	1786	15.1824	8	530	9	71	43	4	1.29563e+06	5.28262e-05	0.2553	
10701	396	3022	20.2469	26.4302	1878	16.5325	9	528	0	67	49	4	1.08149e+06	6.06281e-05	0.2159	
10481	380	3028	20.1805	29.6948	1809	14.386	5	524	4	67	5	3	1.09346e+06	6.39141e-05	0.1779	
11400	349	2958	16.7224	21.8671	1856	15.2081	8	520	18	64	13	5	1.19229e+06	4.93827e-05	0.4253	
11112	379	3047	21.8456	22.5588	1811	16.1079	6	513	13	71	45	5	1.0707e+06	5.42829e-05	0.3531	
11087	372	3029	21.4681	24.857	1869	15.0322	7	520	7	80	6	4	1.05759e+06	5.52029e-05	0.3403	
10275	230	3047	18.1233	22.9577	1753	15.6737	8	528	8	60	32	5	1.30943e+06	5.91541e-05	0.1484	
11352	379	3026	21.1884	22.9465	1841	15.369	5	499	14	76	24	4	1.07089e+06	5.24742e-05	0.4517	
10610	379	3049	21.0241	30	1805	16.1079	7	518	6	71	51	5	1.07516e+06	6.55867e-05	0.1883	
11229	306	2952	17.736	21.2283	1703	15.8907	8	529	19	84	18	4	1.18764e+06	5.09424e-05	0.3543	
10969	369	3047	17.5336	21.8513	1763	14.0628	9	511	12	62	12	4	1.16637e+06	5.13268e-05	0.3729	
11272	327	3042	15.954	20.6783	1772	15.8115	6	517	15	57	43	3	1.26048e+06	4.91787e-05	0.4152	
11393	385	3034	21.4868	27.6366	1851	14.0729	10	521	19	70	41	4	1.02214e+06	5.71559e-05	0.3174	
11191	343	2994	18.6158	25.1381	1878	17.0584	8	534	7	63	23	6	1.11701e+06	5.4336e-05	0.285	
10836	365	2980	18.3519	25.3104	1762	17.1953	9	525	5	64	60	3	1.13119e+06	5.88824e-05	0.2104	
11373	278	2987	15.3612	22.7386	1798	14.0912	7	531	20	66	61	6	1.31758e+06	5.15358e-05	0.2898	
10706	349	3015	24.1316	26.6635	1787	15.9799	9	535	6	64	9	5	1.05086e+06	6.1778e-05	0.2302	
11142	358	2994	22.3728	25.5017	1890	15.6664	7	527	9	74	32	5	1.04765e+06	5.6899e-05	0.3017	
11201	290	2967	18.0583	22.4307	1704	14.6823	8	529	14	85	2	4	1.18619e+06	5.16209e-05	0.339	
11406	368	3011	15.3102	24.0677	1900	14.9531	5	531	18	81	46	5	1.23905e+06	5.15863e-05	0.3145	
11372	383	2981	15	26.0892	1836	15.8289	9	531	18	73	29	4	1.23456e+06	5.35246e-05	0.2802	
11243	345	3028	17.772	21.7582	1789	16.2325	7	514	12	79	34	4	1.06169e+06	5.27315e-05	0.4366	
11453	392	3001	21.7575	21.9977	1718	16.1982	5	517	19	79	57	6	1.06169e+06	5.27315e-05	0.4366	
11279	379	3047	22.2348	22.5588	1811	16.1079	6	513	15	71	43	5	1.05977e+06	5.33333e-05	0.3867	
10286	328	3041	17.9138	26.2942	1740	14.1349	8	520	15	63	18	4	1.19389e+06	6.13685e-05	0.1501	
10193	274	3026	18.2947	21.9467	1715	15.8408	10	519	15	56	39	5	1.25294e+06	5.97836e-05	0.1464	
11053	374	3046	17.3101	25.7027	1741	18.6787	6	522	19	58	31	3	1.14878e+06	5.55525e-05	0.2434	
11259	342	2978	22.167	24.5252	1837	14.4928	5	522	17	55	19	3	1.05766e+06	5.50418e-05	0.3272	
11206	382	3035	19.9321	20.7547	1725	15.2035	9	520	5	67	53	4	1.0976e+06	5.17759e-05	0.3978	
10719	356	3024	21.0305	30	1709	14.0988	6	529	7	75	54	5	1.08004e+06	6.53808e-05	0.1803	
11395	343	3050	18.6981	24.5246	1878	17.4013	8	534	8	84	23	6	1.11283e+06	5.22057e-05	0.3528	
11048	355	2980	16.8009	24.6168	1720	15.2243	8	526	2	64	15	3	1.17321e+06	5.40804e-05	0.2709	
11408	375	2978	21.4985	25.7609	1854	18.526	6	527	7	72	40	4	1.03919e+06	5.56731e-05	0.3535	
10318	373	2952	20.7253	30	1854	15.5925	5	516	10	59	35	5	1.1004e+06	6.82314e-05	0.1524	
10751	369	3040	16.2967	23.7221	1874	18.6787	6	523	16	65	29	5	1.22049e+06	5.49089e-05	0.2287	
11083	273	3034	17.8119	21.873	1715	14.747	8	534	14	82	10	5	1.22468e+06	5.13031e-05	0.3218	
10824	339	2992	21.9866	25.2653	1823	18.2082	5	525	3	58	65	4	1.08506e+06	6.06024e-05	0.2159	
10328	378	3007	18.443	25.6329	1767	16.3116	9	519	10	56	39	5	1.15734e+06	6.20309e-05	0.1498	
11030	356	3016	22.4059	29.8806	1808	14.0988	7	524	16	72	34	5	1.03615e+06	6.24844e-05	0.2304	
11483	321	3014	20.8072	26.0267	1797	14.9741	8	528	13	80	14	6	1.07571e+06	5.45078e-05	0.3508	
11019	341	3013	24.4227	26.6855	1807	16.6748	10	525	11	66	18	4	1.03199e+06	5.99556e-05	0.273	
10410	311	2999	17.3388	22.2095	1735	16.1874	6	519	18	64	26	6	1.2416e+06	5.71037e-05	0.2012	
11147	373	3041	20.7253	29.8478	1854	15.5925	7	526	17	60	28	6	1.04721e+06	6.0518e-05	0.2309	
10519	372	3039	17.4666	26.9211	1813	17.4636	8	535	12	64	16	6	1.17258e+06	6.00096e-05	0.1515	
11128	302	3022	22.3162	25.0663	1719	17.2889	7	529	12	67	47	5	1.08726e+06	5.73723e-05	0.2758	
10694	328	3016	23.5449	29.2284	1845	19	6	514	12	59	65	4	1.06661e+06	6.65912e-05	0.192	
10019	342	3042	17.9084	23.2998	1767	18.4694	7	533	3	59	19	5	1.22869e+06	6.25117e-05	0.127	
10842	363	3002	19.6615	23.4253	1740	18.5	4	529	2	65	56	3	1.11759e+06	5.72541e-05	0.2353	
11142	333	2992	15.9655	22.4525	1758	14.7631	9	523	16	58	69	6	1.25039e+06	5.33675e-05	0.2734	
11030	356	3016	22.4059	29.8806	1716	14.0988	7	520	16	73	52	5	1.03819e+06	6.33513e-05	0.2206	
10193	274	3026	18.2947	22.1667	1715	17.8092	10	519	17	56	39	5	1.25255e+06	6.01902e-05	0.1392	
10911	382	2988	16.2106	22.1192	1848	18.1801	9	520	16	55	39	4	1.21613e+06	5.32028e-05	0.2842	
11413	375	2953	20.5915	23.3763	1843	18.7159	6	516	13	73	23	3	1.06317e+06	5.28067e-05	0.4101	
10706	363	3001	24.1316	27.3953	1802	15.9799	9	532	6	64	9	5	1.04109e+06	6.2637e-05	0.2293	
11242	352	3000	16.9369	21.7151	1781	16.2423	10	520	17	65	48	4	1.18476e+06	5.12558e-05	0.3571	
10193	274	3026	18.2947	22.1667	1715	15.8408	10	527	20	58	45	5	1.25629e+06	6.07607e-05	0.138	
11111	333	2982	15.7467	22.1995	1776	14.1876	9	523	19	60	74	5	1.26375e+06	5.36509e-05	0.2633	
10538	394	3004	20.2061	24.7238	1806	18.7862	8	532	15	66	70	4	1.11305e+06	6.27353e-05	0.1804	
11062	333	2997	15.7467	20	1744	14.1876	8	523	16	56	62	6	1.28373e+06	5.13663e-05	0.309	
11197	329	2982	16.1219	22.0299	1758	17.037	9	523	16	60	52	6	1.23827e+06	5.20833e-05	0.3059	
10284	311	3034	17.9084	26.4308	1837	18.4694	6	526	3	58	12	5	1.20614e+06	6.1207e-05	0.1376	
11229	351	2994	23.9534	29.7508	1759	15.2159	6	524	8	58	9	6	1.01964e+06	6.21234e-05	0.2799	
11065	368	3037	17.31	21.7169	1856	18.5512	5	520	16	71	31	5	1.18021e+06	5.14801e-05	0.3504	
10706	346	2980	16.8009	26.1558	1720	15.2308	7	526	11	64	15	3	1.19327e+06	5.79509e-05	0.1972	
10957	373	3019	20.8284	26.4302	1881	16.4989	9	530	2	62	50	4	1.06367e+06	5.88616e-05	0.2407	
10029	337	2965	18.4425	21.506	1774	16.9552	6	532	4	56	21	3	1.21479e+06	6.1207e-05	0.1345	
11164	325	3034	23.067	20.314	1887	17.6379	10	512	7	76	26	4	1.09556e+06	5.2222e-05	0.4264	
11076	330	2950	15.1547	24.7757	1849	15.0387	6	533	11	71	34	4	1.27756e+06	5.42829e-05	0.2528	
11209	361	3005	22.449	29.1561	1763	16.3101	6	519	17	66	20	4	1.02806e+06	6.0698e-05	0.2722	
10988	342	2999	20.6179	22.2213	1806	15.4559	5	526	18	70	49	3	1.10629e+06	5.49571e-05	0.2896	
11295	379	3027	22.8145	26.2689	1815	16.652	9	518	16	73	48	3	1.01703e+06	5.73394e-05	0.3367	
10886	327	2965	16.1815	25.6576	1826	15.741	5	507	8	73	31	6	1.29793e+06	5.87855e-05	0.1667	
10269	349	3020	15.7759	23.0832	1760	15.0088	6	522	9	56	40	3	1.29793e+06	5.87855e-05	0.1667	
11295	377	3027	22.8145	25.7516	1815	16.4874	9	518	13	75	42	3	1.0188e+06	5.66572e-05	0.3443	
11083	324	2957	17.8119	21.873	1715	14.747	8	534	14	85	10	5	1.17255e+06	5.20264e-05	0.3231	
10739	227	3027	15.2761	22.8653	1883	18.8017	5	530	7	75	31	4	1.42317e+06	5.43419e-05	0.245	
10221	340	3041	17.9138	24.8986	1700	14.6762	8	517	15	62	15	4	1.19644e+06	6.04266e-05	0.1506	
10194	393	2995	24.0491	23.4735	1816	15.1713	8	505	8	62	39	5	1.02723e+06	6.49351e-05	0.23	
10893	351	2989	24.5362	29.9322	1728	14.594	7	519	20	63	13	4	1.02723e+06	6.49351e-05	0.23	
10019	317	3044	17.9084	22.4402	1757	18.8934	8	531	3	56	17	5	1.24322e+06	6.1252e-05	0.1074	
11156	342	3008	20.6179	23.0574	1806	15.6074	4	526	18	64	55	4	1.10159e+06	5.45613e-05	0.3006	
11209	291	3009	21.9459	29.1561	1784	15.6644	6	528	17	66	67	5	1.08421e+06	6.16219e-05	0.2148	
10616	364	2999	20.1805	29.6948	1809	14	5	521	4	62	5	3	1.08755e+06	6.32271e-05	0.1941	
11202	364	3035	16.5576	23.0746	1701	15.2035	9	529	5	70	48	3	1.18506e+06	5.62841e-05	0.2235	
10714	309	3007	17.8577	24.5252	1857	14.1552	7	522	20	56	24	3	1.18506e+06	5.62841e-05	0.2235	
10269	349	3020	15.7759	23.0832	1760	15.0088	5	522	7	56	37	3	1.29833e+06	5.85309e-05	0.1668	
11296	330	3008	17.1829	23.4794	1856	15.6727	9	520	15	64	13	4	1.17538e+06	5.11509e-05	0.3747	
10299	345	2979	20.3048	29.0942	1758	14.9713	6	514	17	61	34	4	1.11954e+06	6.69882e-05	0.1428	
10111	311	3042	17.9084	27.8305	1757	18.487	7	527	0	56	19	5	1.22041e+06	6.50449e-05	0.1191	
10200	336	3020	24.7604	29.2284	1789	18.8779	6	508	12	59	48	4	1.08875e+06	7.17206e-05	0.1562	
11395	341	3049	18.6981	22.6332	1878	17.0584	8	534	7	84	27	6	1.1265e+06	5.05536e-05	0.3877	
10748	341	3042	15	23.2998	1765	17.8899	7	521	3	61	19	5	1.30963e+06	5.36653e-05	0.2521	
10771	379	3038	24.758	29.9848	1708	18.2245	6	520	5	62	22	4	1.02455e+06	6.5937e-05	0.2201	
11335	345	3016	18.7958	25.6097	1845	16.6552	10	524	15	73	22	3	1.09744e+06	5.39433e-05	0.3176	
10296	385	2964	18.2684	22.6906	1824	17.9059	5	534	12	72	9	4	1.17794e+06	5.8651e-05	0.1874	
10662	387	3001	21.6334	29.7278	1797	17.0487	4	523	1	67	72	5	1.0696e+06	6.69299e-05	0.1775	
11285	254	3004	18.8673	20.775	1899	18.6997	6	534	3	55	3	6	1.23797e+06	4.92635e-05	0.3718	
11339	348	3029	21.152	29.5837	1852	14.0464	9	515	15	68	12	4	1.03969e+06	5.92557e-05	0.3025	
11294	361	3004	19.6664	27.1054	1852	18.9366	8	530	12	74	16	6	1.06942e+06	5.62114e-05	0.2782	
10111	340	3042	17.8079	27.8305	1753	18.4694	7	527	0	56	19	5	1.20746e+06	6.50111e-05	0.1203	
10997	397	3016	22.8145	21.9018	1845	16.6552	10	524	14	73	19	3	1.04499e+06	5.4404e-05	0.3641	
10109	325	2967	19.9892	27.9643	1877	17.2329	6	525	2	59	12	3	1.15003e+06	6.62998e-05	0.1423	
10141	311	3042	17.9084	23.2998	1778	18.4694	6	530	5	56	33	5	1.23806e+06	6.08162e-05	0.1185	
11119	337	3048	22.7698	26.2997	1719	18.8029	8	529	14	58	47	5	1.05131e+06	5.89414e-05	0.2458	
10481	273	2962	21.7248	24.8923	1706	17.5453	8	524	13	58	56	3	1.14907e+06	6.35001e-05	0.1487	
11201	290	2975	17.8119	22.4307	1704	16.1636	7	529	14	85	2	5	1.19793e+06	5.15305e-05	0.3417	
11431	379	3026	21.1884	22.9465	1780	16.4926	5	500	13	76	24	4	1.06943e+06	5.22575e-05	0.4755	
11001	335	2994	17.6117	21.6771	1730	15.1824	8	530	9	71	23	4	1.17752e+06	5.21512e-05	0.319	
11143	335	2994	15.2572	21.5407	1730	15.2676	8	522	9	71	20	5	1.28353e+06	5.02084e-05	0.3527	
11128	302	3022	22.3162	25.0663	1719	17.3586	7	529	12	66	47	5	1.08717e+06	5.73855e-05	0.2745	
10834	378	3002	20.3513	23.1541	1740	18.5	4	529	2	68	50	3	1.09831e+06	5.70874e-05	0.254	
11234	361	2998	24.049	24.4158	1809	15.8801	8	523	9	66	72	4	1.03224e+06	5.78771e-05	0.3119	
10193	274	3026	16.9628	22.1667	1726	15.5011	10	519	17	56	36	5	1.29788e+06	5.91471e-05	0.1485	
11381	310	2975	16.7224	23.4794	1856	15.6697	9	520	18	64	13	4	1.20344e+06	5.08621e-05	0.3766	
10523	269	2992	15	25.9336	1759	15.4457	8	534	17	68	2	4	1.20447e+06	5.15092e-05	0.3491	
11201	290	2990	17.8119	22.4307	1704	14.6823	5	529	14	85	9	5	1.20447e+06	5.15092e-05	0.3491	
10604	400	2975	20.0407	28.4784	1888	18.1969	7	533	11	68	46	4	1.087e+06	6.41355e-05	0.1728	
11215	388	3035	15.1547	24.1024	1827	14.6778	8	533	4	84	34	3	1.23788e+06	5.21567e-05	0.2941	
10126	276	2999	16.6886	24.5357	1837	14.3877	10	528	8	58	5	4	1.2945e+06	6.01034e-05	0.1398	
10751	381	3040	16.9416	23.7221	1869	18.6787	6	522	14	65	29	5	1.18829e+06	5.51329e-05	0.2354	
11116	327	2995	19.4117	20.6513	1781	17.1301	10	520	17	59	49	4	1.13929e+06	5.23177e-05	0.351	
10803	339	2992	24.4782	24.9749	1823	17.6092	5	525	9	58	72	4	1.06415e+06	6.25352e-05	0.2179	
11381	369	2997	16.7224	23.0738	1843	15.2081	9	520	15	64	13	5	1.17105e+06	5.02993e-05	0.3946	
11272	321	3042	16.8296	21.7687	1772	14.8297	6	517	15	58	18	3	1.2146e+06	4.94951e-05	0.4101	
11242	352	2989	19.0085	22.6064	1781	17.1301	10	519	17	59	11	4	1.1108e+06	5.17759e-05	0.3688	
10893	351	2989	24.5362	29.9322	1728	14.594	7	519	19	63	55	4	1.03028e+06	6.61507e-05	0.2107	
11164	376	3043	19.3705	20.314	1873	17.5244	6	509	6	75	26	4	1.12871e+06	5.01379e-05	0.4346	
10299	345	2976	19.8568	29.0942	1708	15.2275	6	514	17	64	29	4	1.12812e+06	6.67334e-05	0.1447	
10834	363	3002	19.6615	23.2593	1740	18.5	9	527	6	65	56	3	1.10928e+06	5.72639e-05	0.2344	
11197	333	2982	15.7467	22.1995	1776	14.4007	9	523	19	60	62	6	1.25634e+06	5.23999e-05	0.2903	
